Specimen ID,Intermediate host (if applicable),Taxonomic name,Lifestage,Country,Locality,Collection date,Storage method,No. of samples
8169052,,Biomphalaria pfeifferi,,Niger,Bonfeba,4/24/2008,100% ethanol /wet,1
8169051,,Biomphalaria pfeifferi,,Niger,Bonfeba,4/24/2008,100% ethanol /wet,1
8169050,,Biomphalaria pfeifferi,,Niger,Bonfeba,4/24/2008,100% ethanol /wet,1
8169049,,Bulinus truncatus,,Niger,Falmado,4/23/2008,100% ethanol /wet,1
8169048,,Bulinus truncatus,,Niger,Falmado,4/23/2008,100% ethanol /wet,1
8169047,,Biomphalaria pfeifferi,,Niger,Falmado,4/23/2008,100% ethanol /wet,1
8169046,,Bulinus truncatus,,Niger,Libore ,4/21/2008,100% ethanol /wet,1
8169045,,Bulinus truncatus,,Niger,Libore ,4/21/2008,100% ethanol /wet,1
8169044,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169043,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169042,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169041,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169040,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169039,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169038,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169037,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169036,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169035,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169034,,Bulinus truncatus,,Niger,Libore ,4/20/2008,100% ethanol /wet,1
8169033,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169032,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169031,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169030,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169029,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169028,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169027,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169026,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169025,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169024,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169023,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169022,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169021,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169020,,Bulinus truncatus,,Niger,Libore ,4/19/2008,100% ethanol /wet,1
8169019,,Bulinus truncatus,,Niger,Falmado,3/24/2008,100% ethanol /wet,1
8169018,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169017,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169016,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169015,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169014,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169013,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169012,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169011,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169010,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169009,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169008,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169007,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169006,,Bulinus truncatus,,Niger,Tabalak,3/2/2008,100% ethanol /wet,1
8169005,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8169004,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8169003,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8169002,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8169001,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8169000,,Bulinus truncatus,,Niger,Tabalak,3/1/2008,100% ethanol /wet,1
8168999,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168998,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168997,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168996,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168995,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168994,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168993,,Bulinus truncatus,,Niger,Tabalak,2/25/2008,100% ethanol /wet,1
8168992,,Bulinus truncatus,,Niger,Rouafi,2/14/2008,100% ethanol /wet,1
8168991,,Bulinus truncatus,,Niger,Rouafi,2/14/2008,100% ethanol /wet,1
8168990,,Bulinus truncatus,,Niger,Rouafi,2/14/2008,100% ethanol /wet,1
8168989,,Bulinus truncatus,,Niger,Rouafi,2/14/2008,100% ethanol /wet,1
8168988,,Bulinus truncatus,,Niger,Rouafi,2/14/2008,100% ethanol /wet,1
8168987,,Biomphalaria pfeifferi,,Niger,Namari Goungou ,12/9/2007,100% ethanol /wet,1
8168986,,Bulinus truncatus,,Niger,Libore ,11/3/2007,100% ethanol /wet,1
8168985,,Bulinus truncatus,,Niger,Libore ,11/3/2007,100% ethanol /wet,1
8168984,,Bulinus truncatus,,Niger,Libore ,11/3/2007,100% ethanol /wet,1
8168983,,Bulinus truncatus,,Niger,Libore ,11/3/2007,100% ethanol /wet,1
8168982,,Bulinus truncatus,,Niger,Falmado,10/28/2007,100% ethanol /wet,1
8168981,,Bulinus truncatus,,Niger,Falmado,10/28/2007,100% ethanol /wet,1
8168980,,Bulinus senegalensis,,Niger,Diambala,10/27/2007,100% ethanol /wet,1
8168979,,Biomphalaria pfeifferi,,Niger,Diambala,10/27/2007,100% ethanol /wet,1
8168961,,Bulinus forskalii,,Chad,N'Djamena,10/25/2013,100% ethanol /wet,1
8168960,,Bulinus forskalii,,Chad,N'Djamena,10/25/2013,100% ethanol /wet,1
8168959,,Bulinus forskalii,,Chad,N'Djamena,10/25/2013,100% ethanol /wet,1
8168958,,Bulinus forskalii,,Chad,N'Djamena,10/25/2013,100% ethanol /wet,1
8168957,,Bulinus forskalii,,Chad,N'Djamena,10/17/2013,100% ethanol /wet,1
8168956,,Bulinus forskalii,,Chad,N'Djamena,10/17/2013,100% ethanol /wet,1
8168955,,Bulinus forskalii,,Chad,N'Djamena,10/17/2013,100% ethanol /wet,1
8168954,,Bulinus forskalii,,Chad,N'Djamena,10/17/2013,100% ethanol /wet,1
8168953,,Biomphalaria straminea,,Saint Lucia,Babonneau,9/19/2013,100% ethanol /wet,10
8168952,,Bulinus globosus,,Nigeria,Kuru,8/15/2013,100% ethanol /wet,1
8168951,,Bulinus globosus,,Nigeria,Kuru,8/15/2013,100% ethanol /wet,1
8168950,,Bulinus globosus,,Nigeria,Kuru,8/14/2013,100% ethanol /wet,1
8168949,,Bulinus globosus,,Nigeria,Kuru,8/14/2013,100% ethanol /wet,1
8168948,,Bulinus globosus,,Nigeria,Gadabuke,8/14/2013,100% ethanol /wet,1
8168947,,Bulinus forskalii,,Nigeria,Kuru,8/14/2013,100% ethanol /wet,1
8168946,,Bulinus globosus,,Nigeria,Kuru,8/14/2013,100% ethanol /wet,1
8168945,,Bulinus globosus,,Nigeria,Toto,8/13/2013,100% ethanol /wet,1
8168944,,Lymnaea natalensis,,Nigeria,Toto,8/13/2013,100% ethanol /wet,1
8168943,,Bulinus globosus,,Nigeria,Toto,8/12/2013,100% ethanol /wet,1
8168942,,Bulinus forskalii,,Nigeria,Toto,8/12/2013,100% ethanol /wet,1
8168941,,Bulinus globosus,,Nigeria,Nasawara,8/2/2013,100% ethanol /wet,1
8168940,,Bulinus globosus,,Nigeria,Nasawara,8/2/2013,100% ethanol /wet,1
8168939,,Bulinus globosus,,Nigeria,Laminga,8/2/2013,100% ethanol /wet,1
8168938,,Bulinus globosus,,Nigeria,Laminga,8/2/2013,100% ethanol /wet,1
8168937,,Bulinus globosus,,Nigeria,Laminga,8/1/2013,100% ethanol /wet,1
8168936,,Lymnaea natalensis,,Nigeria,Laminga,8/1/2013,100% ethanol /wet,1
8168935,,Bulinus globosus,,Nigeria,Nasawara,8/1/2013,100% ethanol /wet,1
8168934,,Bulinus globosus,,Nigeria,Nasawara,7/31/2013,100% ethanol /wet,1
8168933,,Bulinus globosus,,Nigeria,Nasawara,7/31/2013,100% ethanol /wet,1
8168932,,Bulinus globosus,,Nigeria,Nasarawa,7/30/2013,100% ethanol /wet,1
8168930,,Lymnaea natalensis,,Nigeria,Kama,7/29/2013,100% ethanol /wet,1
8168929,,Bulinus globosus,,Nigeria,Kama,7/29/2013,100% ethanol /wet,1
8168928,,Bulinus globosus,,Nigeria,Karu,7/19/2013,100% ethanol /wet,1
8168927,,Bulinus globosus,,Nigeria,Karu,7/19/2013,100% ethanol /wet,1
8168926,,Bulinus globosus,,Nigeria,Karu,7/19/2013,100% ethanol /wet,1
8168925,,Bulinus globosus,,Nigeria,Karu,7/19/2013,100% ethanol /wet,1
8168924,,Bulinus globosus,,Nigeria,Asokoro,7/19/2013,100% ethanol /wet,1
8168923,,Bulinus globosus,,Nigeria,Asokoro,7/19/2013,100% ethanol /wet,1
8168922,,Bulinus globosus,,Nigeria,Ado,7/18/2013,100% ethanol /wet,1
8168921,,Bulinus globosus,,Nigeria,Ado,7/18/2013,100% ethanol /wet,1
8168920,,Bulinus globosus,,Nigeria,Ado,7/18/2013,100% ethanol /wet,1
8168919,,Bulinus globosus,,Nigeria,Ado,7/18/2013,100% ethanol /wet,1
8168918,,Bulinus globosus,,Nigeria,Uke,7/17/2013,100% ethanol /wet,1
8168917,,Bulinus globosus,,Nigeria,Uke,7/17/2013,100% ethanol /wet,1
8168916,,Bulinus globosus,,Nigeria,Ado,7/17/2013,100% ethanol /wet,1
8168915,,Bulinus globosus,,Nigeria,Ado,7/17/2013,100% ethanol /wet,1
8168913,,Bulinus globosus,,Nigeria,Kokona,7/5/2013,100% ethanol /wet,1
8168912,,Bulinus forskalii,,Nigeria,Kokona,7/5/2013,100% ethanol /wet,1
